section	nodeId	change	title	why	implFiles
home-2	13389-161703	ADDED	sidebar - open - intelligent support	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13391-171439	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13404-172520	ADDED	dropdown-filter	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13404-172534	ADDED	dropdown-filter	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14094-70490	ADDED	dropdown-filter	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14160-137581	ADDED	dropdown-filter	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13428-178117	ADDED	button-share link	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14106-72540	ADDED	button-share link	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14178-156951	ADDED	button-share link	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13434-179959	ADDED	View all topics - Sample token	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13438-182794	ADDED	logos/others	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13438-182795	ADDED	Button	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13438-182796	ADDED	labels/tag	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13449-190040	ADDED	dropdown-venue	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14191-164737	ADDED	dropdown-venue	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14191-164772	ADDED	dropdown-venue	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13449-190077	ADDED	dropdown-response style	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14191-164703	ADDED	dropdown-response style	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14191-164720	ADDED	dropdown-response style	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13669-141257	ADDED	dropdown-templates	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14191-164713	ADDED	dropdown-templates	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13449-190057	ADDED	dropdown-time horizon	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14191-164730	ADDED	dropdown-templates	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14191-164756	ADDED	dropdown-time horizon	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14191-164791	ADDED	dropdown-time horizon	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	13449-191022	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14160-133074	ADDED	sidebar	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14191-164317	ADDED	sidebar	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14160-133304	ADDED	sidebar	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14094-55845	ADDED	sidebar	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14179-163988	ADDED	sidebar	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14094-56305	ADDED	sidebar	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
home-2	14268-166912	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
roulette	10250-14561	ADDED	Screenshot 2026-08-25 at 12.31.45 AM 1	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
roulette	10250-14562	ADDED	Mobile	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
skratch	10221-7338	ADDED	Desktop	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
slide	10258-10903	ADDED	Rectangle 34624584	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10120-10815	ADDED	Medium	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10120-13193	ADDED	Expert	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10120-10859	ADDED	Hard	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10120-11748	ADDED	Selection mid game	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10120-13227	ADDED	Master	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10120-13280	ADDED	Easy Loss reveal	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10120-13343	ADDED	skull 1	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10130-13627	ADDED	Easy cashout	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10130-13859	ADDED	Easy auto Selection	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10130-15152	ADDED	Frame 1000004293	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10250-15227	ADDED	CTA/button	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
towers	10250-15233	ADDED	Screenshot 2026-08-25 at 1.08.53 AM 1	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	14180-115254	ADDED	Trench scroller - undocked	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	13935-69044	ADDED	Skai > Trench 1VH (1440 x 900px)	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	13935-70751	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	13935-70798	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	13935-70822	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	13935-70892	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	13935-70938	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	13935-70962	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	13943-71082	ADDED	Notes	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
trade-2	13943-71081	ADDED	Vector 397	New frame in Figma with no catalog row -- needs implementation or an explicit out-of-scope note	
hilo	9494-4192	REMOVED	Rectangle 34624620	Frame gone from Figma with no same-title replacement; catalog row is stale	
home	2713-4556	REMOVED	Skai > Home > welcome pop-up > CLAIM NOW row (flame glyph + label; settles report 5536caee)	Frame gone from Figma with no same-title replacement; catalog row is stale	
home	2713-4557	REMOVED	Skai > Home > welcome pop-up > claim-now icon — FILLED FLAME in Sky Blue 16px (icons/action, Hot variant). NOT a droplet: apex left of centre, re-entrant notch upper-right	Frame gone from Figma with no same-title replacement; catalog row is stale	
home	13008-113503	REMOVED	Skai > Home > upgrade checkout > payment-method row (3 children in one justify-between: icon+symbol, source-chain tag, 120px balance column)	Frame gone from Figma with no same-title replacement; catalog row is stale	
home	13008-115807	REMOVED	Skai > Home > whales > import wallets > Base badge — ⚠️ BROKEN EXPORT: #0052FF disc with a straight rectangular slot, not the Base brandmark. Do NOT copy; app ships the official mark deliberately	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3251	REMOVED	Frame 1000004081	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3120	REMOVED	Rectangle 34624620	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3121	REMOVED	Rectangle 34624621	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3122	REMOVED	Rectangle 34624622	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3124	REMOVED	Rectangle 34624624	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3125	REMOVED	Rectangle 34624625	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3126	REMOVED	Rectangle 34624626	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3128	REMOVED	Rectangle 34624628	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3129	REMOVED	Rectangle 34624629	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3130	REMOVED	Rectangle 34624630	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3132	REMOVED	Rectangle 34624632	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3133	REMOVED	Rectangle 34624633	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3134	REMOVED	Rectangle 34624634	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3136	REMOVED	Rectangle 34624636	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3137	REMOVED	Rectangle 34624637	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3138	REMOVED	Rectangle 34624638	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3140	REMOVED	Rectangle 34624640	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3141	REMOVED	Rectangle 34624641	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3142	REMOVED	Rectangle 34624642	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3144	REMOVED	Rectangle 34624644	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3145	REMOVED	Rectangle 34624645	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3146	REMOVED	Rectangle 34624646	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3148	REMOVED	Rectangle 34624648	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3149	REMOVED	Rectangle 34624649	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3150	REMOVED	Rectangle 34624650	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3152	REMOVED	Rectangle 34624652	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3153	REMOVED	Rectangle 34624653	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9079-3154	REMOVED	Rectangle 34624654	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	10120-9846	REMOVED	Frame 1000004088	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	9903-1128	REMOVED	Frame 1000004083	Frame gone from Figma with no same-title replacement; catalog row is stale	
towers	10120-8434	REMOVED	Frame 1000004082	Frame gone from Figma with no same-title replacement; catalog row is stale	
trade-2	7909-43414	REMOVED	Skai > Trade > Perpetual futures > side bar collapsed rail (8 icons, Perps active)	Frame gone from Figma with no same-title replacement; catalog row is stale	
trade-2	9081-273544	REMOVED	Skai > Trade > side bar - open - spot (8 rows: New chat / Perps / Spot / Swaps / Trench / Launch / Dashboard / Layout settings)	Frame gone from Figma with no same-title replacement; catalog row is stale	
trade-2	4018-42130	REMOVED	Skai > Trade > Perpetual futures > positions panel, filled (no trailing refresh control)	Frame gone from Figma with no same-title replacement; catalog row is stale	
trade-2	7890-134142	REMOVED	Skai > Trade > Perpetual futures > order ticket checkbox block (Take profit/Stop loss, Hidden Order, Reduce Only)	Frame gone from Figma with no same-title replacement; catalog row is stale	
trade-2	3928-84939	REMOVED	Skai > Trade > Perpetual futures > Adjust trade settings > Margin Mode (Cross / Isolated)	Frame gone from Figma with no same-title replacement; catalog row is stale	
wallet	3023-15273	REMOVED	Skai > Wallet > log in or sign up (email + Continue + Google/Apple). Rendered by our own @skai/ui EmailAuthModal; thirdweb supplies the auth ACTION only, so the logos and the Continue tint ARE ours to change — see report 1aaf397f	Frame gone from Figma with no same-title replacement; catalog row is stale	
blackjack	10120-2358	RETITLED	Screenshot 2026-08-18 at 11.14.31 PM 1	was: Screenshot 2026-08-18 at 11.14.31 PM 1	modules/skai-gaming/src/components/play/games/cards/BlackjackGame.tsx modules/skai-gaming/src/pages/play/BlackjackPageSections.tsx
chicken	9428-8535	RETITLED	Medium Desktop - In Play Feature Showcase	was: Medium Desktop - In Play	modules/skai-gaming/src/components/play/games/crash/ChickenGame.tsx modules/skai-gaming/src/components/play/games/crash/ChickenGame.tsx + chicken/ChickenRoad.tsx modules/skai-gaming/src/components/play/games/crash/chicken/ChickenRoad.tsx modules/skai-gaming/src/pages/play/ChickenPage.tsx modules/skai-gaming/src/pages/play/ChickenPageSections.tsx
crash	10120-3087	RETITLED	Screenshot 2026-08-18 at 11.16.32 PM 1	was: Screenshot 2026-08-18 at 11.16.32 PM 1	modules/skai-gaming/src/components/play/games/crash/AviatorGamePro.tsx modules/skai-gaming/src/pages/play/CrashPageSections.tsx
crash	10120-3088	RETITLED	Screenshot 2026-08-18 at 11.17.21 PM 1	was: Screenshot 2026-08-18 at 11.17.21 PM 1	modules/skai-gaming/src/components/play/games/crash/AviatorGamePro.tsx modules/skai-gaming/src/pages/play/CrashPageSections.tsx
dice	10120-1004	RETITLED	Screenshot 2026-08-18 at 11.10.54 PM 1	was: Screenshot 2026-08-18 at 11.10.54 PM 1	modules/skai-gaming/src/components/play/games/instant/DiceGame.tsx modules/skai-gaming/src/pages/play/DicePageSections.tsx
dice	10120-1005	RETITLED	Screenshot 2026-08-18 at 11.11.55 PM 1	was: Screenshot 2026-08-18 at 11.11.55 PM 1	modules/skai-gaming/src/components/play/games/instant/DiceGame.tsx modules/skai-gaming/src/pages/play/DicePageSections.tsx
fortune-wheel	9730-3561	RETITLED	Screenshot 2026-08-10 at 11.44.07 AM 1	was: Screenshot 2026-08-10 at 11.44.07 AM 1	modules/skai-gaming/src/components/play/games/instant/FortuneWheelPro.tsx; page shell modules/skai-gaming/src/pages/play/FortuneWheelPage.tsx (38 lines, RoutedGamePage wrapper); rail points-game play_fortunewheel + game-settlement case 'fortune_wheel' modules/skai-gaming/src/pages/play/FortuneWheelPageSections.tsx
fortune-wheel	9730-3562	RETITLED	Screenshot 2026-08-10 at 11.44.19 AM 1	was: Screenshot 2026-08-10 at 11.44.19 AM 1	modules/skai-gaming/src/components/play/games/instant/FortuneWheelPro.tsx; page shell modules/skai-gaming/src/pages/play/FortuneWheelPage.tsx (38 lines, RoutedGamePage wrapper); rail points-game play_fortunewheel + game-settlement case 'fortune_wheel' modules/skai-gaming/src/pages/play/FortuneWheelPageSections.tsx
fortune-wheel	9730-3563	RETITLED	Screenshot 2026-08-10 at 11.44.41 AM 1	was: Screenshot 2026-08-10 at 11.44.41 AM 1	modules/skai-gaming/src/components/play/games/instant/FortuneWheelPro.tsx; page shell modules/skai-gaming/src/pages/play/FortuneWheelPage.tsx (38 lines, RoutedGamePage wrapper); rail points-game play_fortunewheel + game-settlement case 'fortune_wheel' modules/skai-gaming/src/pages/play/FortuneWheelPageSections.tsx
fortune-wheel	9730-3565	RETITLED	Screenshot 2026-08-10 at 11.45.18 AM 1	was: Screenshot 2026-08-10 at 11.45.18 AM 1	modules/skai-gaming/src/components/play/games/instant/FortuneWheelPro.tsx; page shell modules/skai-gaming/src/pages/play/FortuneWheelPage.tsx (38 lines, RoutedGamePage wrapper); rail points-game play_fortunewheel + game-settlement case 'fortune_wheel' modules/skai-gaming/src/pages/play/FortuneWheelPageSections.tsx
fortune-wheel	9730-3564	RETITLED	Screenshot 2026-08-10 at 11.45.00 AM 1	was: Screenshot 2026-08-10 at 11.45.00 AM 1	modules/skai-gaming/src/components/play/games/instant/FortuneWheelPro.tsx; page shell modules/skai-gaming/src/pages/play/FortuneWheelPage.tsx (38 lines, RoutedGamePage wrapper); rail points-game play_fortunewheel + game-settlement case 'fortune_wheel' modules/skai-gaming/src/pages/play/FortuneWheelPageSections.tsx
governance	5586-110620	RETITLED	Skai > Explorer > Address 1VH (1440 x 900px)	was: 🚧 Skai > Explorer > Address 1VH (1440 x 900px)	
governance	11370-188203	RETITLED	sidebar	was: sidebar - open yield vaults	
hilo	9079-3253	RETITLED	Screenshot 2026-07-23 at 9.53.47 PM 1	was: Screenshot 2026-07-23 at 9.53.47 PM 1	modules/skai-gaming/src/pages/play/HiLoPageSections.tsx
mines	10120-4312	RETITLED	Screenshot 2026-08-18 at 11.19.46 PM 1	was: Screenshot 2026-08-18 at 11.19.46 PM 1	modules/skai-gaming/src/components/play/games/instant/MinesGame.tsx modules/skai-gaming/src/pages/play/MinesPageSections.tsx
mines	10120-6768	RETITLED	Screenshot 2026-08-18 at 11.25.22 PM 1	was: Screenshot 2026-08-18 at 11.25.22 PM 1	modules/skai-gaming/src/components/play/games/instant/MinesGame.tsx modules/skai-gaming/src/pages/play/MinesPageSections.tsx
plinko	10120-1679	RETITLED	Screenshot 2026-08-18 at 11.12.43 PM 1	was: Screenshot 2026-08-18 at 11.12.43 PM 1	modules/skai-gaming/src/components/play/games/instant/PlinkoGame.tsx modules/skai-gaming/src/pages/play/PlinkoPageSections.tsx
plinko	10120-1680	RETITLED	Screenshot 2026-08-18 at 11.13.20 PM 1	was: Screenshot 2026-08-18 at 11.13.20 PM 1	modules/skai-gaming/src/components/play/games/instant/PlinkoGame.tsx modules/skai-gaming/src/pages/play/PlinkoPageSections.tsx
plinko	10120-1681	RETITLED	Screenshot 2026-08-18 at 11.13.42 PM 1	was: Screenshot 2026-08-18 at 11.13.42 PM 1	modules/skai-gaming/src/components/play/games/instant/PlinkoGame.tsx modules/skai-gaming/src/pages/play/PlinkoPageSections.tsx
predict	10211-14218	RETITLED	Screenshot 2026-07-28 at 6.05.34 PM 1	was: Screenshot 2026-07-28 at 6.05.34 PM 1	
predict	10211-14219	RETITLED	Screenshot 2026-07-28 at 6.06.22 PM 1	was: Screenshot 2026-07-28 at 6.06.22 PM 1	
predict	10211-14220	RETITLED	Screenshot 2026-07-28 at 6.06.39 PM 1	was: Screenshot 2026-07-28 at 6.06.39 PM 1	
predict	10211-14221	RETITLED	Screenshot 2026-07-28 at 6.06.54 PM 1	was: Screenshot 2026-07-28 at 6.06.54 PM 1	
predict	10211-14222	RETITLED	Screenshot 2026-07-28 at 6.07.47 PM 1	was: Screenshot 2026-07-28 at 6.07.47 PM 1	
skratch	9220-26173	RETITLED	Screenshot 2026-07-27 at 8.19.39 PM 1	was: Screenshot 2026-07-27 at 8.19.39 PM 1	modules/skai-gaming/src/components/play/games/instant/ScratchCardPro.tsx modules/skai-gaming/src/pages/play/ScratchersPageSections.tsx
skratch	9220-26174	RETITLED	Screenshot 2026-07-27 at 8.20.03 PM 1	was: Screenshot 2026-07-27 at 8.20.03 PM 1	modules/skai-gaming/src/components/play/games/instant/ScratchCardPro.tsx modules/skai-gaming/src/pages/play/ScratchersPageSections.tsx
social	9653-215184	RETITLED	Posts ALT 	was: Posts ALT	src/pages/account/UserProfile.tsx src/components/social/profile/CreatorPostsTab.tsx
towers	9391-19912	RETITLED	Screenshot 2026-08-02 at 1.45.27 PM 1	was: Screenshot 2026-08-02 at 1.45.27 PM 1	modules/skai-gaming/src/components/play/games/crash/TowerStackerPro.tsx (+ crash/tower/); page shell modules/skai-gaming/src/pages/play/TowersPage.tsx (72 lines, RoutedGamePage wrapper); rail points-game tower_start/tower_pick/tower_climb/tower_cashout modules/skai-gaming/src/pages/play/TowersPageSections.tsx
trade	8573-152756	RETITLED	Screenshot 2026-07-06 at 8.23.59 PM 1	was: Screenshot 2026-07-06 at 8.23.59 PM 1	
trade	8573-152757	RETITLED	Screenshot 2026-07-06 at 8.24.17 PM 1	was: Screenshot 2026-07-06 at 8.24.17 PM 1	
wallet	7804-77701	RETITLED	Swap - error 	was: Swap - error	
legal	-	NOT-HARVESTED	-	10 catalogued frames were not covered by this snapshot; drift unknown	
limbo	-	NOT-HARVESTED	-	14 catalogued frames were not covered by this snapshot; drift unknown	
user-flow	-	NOT-HARVESTED	-	3 catalogued frames were not covered by this snapshot; drift unknown	
video-poker	-	NOT-HARVESTED	-	14 catalogued frames were not covered by this snapshot; drift unknown	
